address,categoryName,cid,city,countryCode,imageUrl,language,locatedIn,location/lat,location/lng,neighborhood,phone,phoneUnformatted,plusCode,postalCode,rank,reviewsCount,scrapedAt,searchPageUrl,searchString,state,street,title,totalScore,url,website,emails,emails
"20 Office Park Dr, Jacksonville, NC 28546, United States","Dentist","722609384584848320","Jacksonville","US","https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=oCCxWNwSTa5sXv1YicMSqQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=187.72353&pitch=0&thumbfov=100","en","","","","","+1 910-353-3551","+19103533551","QJ7F+2F Jacksonville, North Carolina, USA","28546","152","1","2025-06-17T12:19:58.692Z","https://www.google.com/maps/search/denstists/@34.72895551246526,-76.6736345625883,10z?hl=en","denstists","North Carolina","20 Office Park Dr","Dr. Henry Pierpan","5","https://www.google.com/maps/search/?api=1&query=Dr.%20Henry%20Pierpan&query_place_id=ChIJVVVRPZ0aqYkRwCOLH2g5Bwo","https://pierpandentistry.com/","[""info@pierpandentistry.com""]","[""info@pierpandentistry.com""]"
"Cedar Point, NC 28584","Dentist","14781662371833303392","Cedar Point","US","https://lh3.googleusercontent.com/gps-cs-s/AC9h4noKca9-En_CadjqZA0-qn37e6ZQ1JsT19htrrr4HNecRmSgm8-Td2bnfhLzhpTP7cD9Npqyk60iRWttGQbChq4Y3iH4QJSVK8qmlc5l92_IMbHU4Aia4zV4LBrbRF8Jl8Z7oTpWUQ=w408-h306-k-no","en","Cedar Point Village","","","","","","MWH5+RC Cedar Point, North Carolina","","156","4","2025-06-17T12:19:58.876Z","https://www.google.com/maps/search/denstists/@34.72895551246526,-76.6736345625883,10z?hl=en","denstists","North Carolina","","Family Dentistry","5","https://www.google.com/maps/search/?api=1&query=Family%20Dentistry&query_place_id=ChIJxZ4aUV37qIkRYNHhTpwDI80","","[]","[]"
"910 S Brightleaf Blvd, Smithfield, NC 27577, United States","Dentist","17095846805882778049","Smithfield","US","https://lh3.googleusercontent.com/gps-cs-s/AC9h4no8AMocHktJcWX5DFQnCty9zelOjFPvaQld1iGLGj6lmQShY4NCnDH_RWYllNkJCaqD7KT2WvuCkeRSskpqylWDJ3by1owmiAfTMOm2J0P1X17g7-HFBJNgIilmnFQR0W_R0jInog=w408-h544-k-no","en","","","","","+1 919-934-1333","+19199341333","FJXW+GJ Smithfield, North Carolina, USA","27577","122","769","2025-06-17T12:19:59.235Z","https://www.google.com/maps/search/denstists/@35.61207948753474,-77.7361262583922,10z?hl=en","denstists","North Carolina","910 S Brightleaf Blvd","Smithfield Family Dentistry","4.8","https://www.google.com/maps/search/?api=1&query=Smithfield%20Family%20Dentistry&query_place_id=ChIJsTreHENyrIkRwbEjnxemQO0","http://www.smithfieldfamilydentist.com/","[""admin@smithfieldfamilydentist.com""]","[""admin@smithfieldfamilydentist.com""]"
"2801 Village Way, Trent Woods, NC 28562","Endodontist","15177830526239864388","Trent Woods","US","https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=D2s1RJToq-H0SZ8U0WSAlQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=34.263374&pitch=0&thumbfov=100","en","","","","","(252) 636-1011","+12526361011","3WPJ+R8 Trent Woods, North Carolina","28562","150","1","2025-06-17T12:19:59.260Z","https://www.google.com/maps/search/denstists/@34.72895551246526,-76.6736345625883,10z?hl=en","denstists","North Carolina","2801 Village Way","William D. Luper, DDS","5","https://www.google.com/maps/search/?api=1&query=William%20D.%20Luper%2C%20DDS&query_place_id=ChIJUXOC2-LQqIkRRHabsXJ8otI","","[]","[]"
"1619 Live Oak St, Beaufort, NC 28516","Dentist","3170856210162843986","Beaufort","US","https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=frVfVfu3GUMQUS6R_TA_Jw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=331.21954&pitch=0&thumbfov=100","en","","","","","(252) 728-4570","+12527284570","P9G4+JF Beaufort, North Carolina","28516","144","0","2025-06-17T12:19:59.533Z","https://www.google.com/maps/search/denstists/@34.72895551246526,-76.6736345625883,10z?hl=en","denstists","North Carolina","1619 Live Oak St","William S Harvey DDS","","https://www.google.com/maps/search/?api=1&query=William%20S%20Harvey%20DDS&query_place_id=ChIJyyegTsSRqIkRUgGZWOwkASw","","[]","[]"
"8207 Richlands Hwy, Richlands, NC 28574, United States","Dentist","14348872344450980608","Richlands","US","https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=icigw4gbug1fxILxfa7dEQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=261.89413&pitch=0&thumbfov=100","en","","","","","+1 910-324-2084","+19103242084","VFW2+8H Richlands, North Carolina, USA","28574","148","3","2025-06-17T12:19:59.753Z","https://www.google.com/maps/search/denstists/@34.72895551246526,-76.6736345625883,10z?hl=en","denstists","North Carolina","8207 Richlands Hwy","Family Dentistry","5","https://www.google.com/maps/search/?api=1&query=Family%20Dentistry&query_place_id=ChIJp2EeJzoVqYkRAFttql9vIcc","","[]","[]"
"403 Hodges St, Oriental, NC 28571","Dentist","6531242539668467970","Oriental","US","https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=_KQtj8Xp2Br5SHPAdfU2nA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=211.71133&pitch=0&thumbfov=100","en","","","","","(252) 249-1551","+12522491551","28G3+66 Oriental, North Carolina","28571","151","6","2025-06-17T12:19:59.894Z","https://www.google.com/maps/search/denstists/@34.72895551246526,-76.6736345625883,10z?hl=en","denstists","North Carolina","403 Hodges St","Oriental Dental","3.7","https://www.google.com/maps/search/?api=1&query=Oriental%20Dental&query_place_id=ChIJ6U_7PI2wqIkRAvHbXnyio1o","","[]","[]"
"3847 Henderson Dr, Jacksonville, NC 28546","Dentist","687601768128258840","Jacksonville","US","https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=PtpoVOKi7PdMgt-e74In3w&cb_client=search.gws-prod.gps&w=408&h=240&yaw=314.3298&pitch=0&thumbfov=100","en","","","","","(910) 219-4400","+19102194400","QHVP+R3 Jacksonville, North Carolina","28546","146","1","2025-06-17T12:20:00.453Z","https://www.google.com/maps/search/denstists/@34.72895551246526,-76.6736345625883,10z?hl=en","denstists","North Carolina","3847 Henderson Dr","Dakota Peachee","5","https://www.google.com/maps/search/?api=1&query=Dakota%20Peachee&query_place_id=ChIJq6r62uUQqYkRGCM3QCraigk","https://yourcarolinadentist.com/about/","[]","[]"
"4551 New Bern Ave #195, Raleigh, NC 27610","Dental clinic","15602517117616801457","Raleigh","US","https://lh3.googleusercontent.com/p/AF1QipMkHcWQU7vU-06nUPL_gx4UURk98M29D7HVoMYV=w408-h543-k-no","en","","","","Northeast Raleigh","(919) 231-6024","+19192316024","QCXR+XQ Raleigh, North Carolina","27610","120","106","2025-06-17T12:20:00.638Z","https://www.google.com/maps/search/denstists/@35.61207948753474,-77.7361262583922,10z?hl=en","denstists","North Carolina","4551 New Bern Ave #195","New Hope Dental Care","4.7","https://www.google.com/maps/search/?api=1&query=New%20Hope%20Dental%20Care&query_place_id=ChIJrU1nAgdcrIkRsUaAHadGh9g","https://www.newhopedentalraleighnc.com/","[""newhopedental@raleigh.twcbc.com"",""27610mailnewhopedental@raleigh.twcbc.com""]","[""newhopedental@raleigh.twcbc.com"",""27610mailnewhopedental@raleigh.twcbc.com""]"
"32 Office Park Dr, Jacksonville, NC 28546","Dentist","1378140994564887471","Jacksonville","US","https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=OytXcU5iA4qXU00GRmuuHQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=78.57558&pitch=0&thumbfov=100","en","","","","","(910) 353-8200","+19103538200","QJ7F+QP Jacksonville, North Carolina","28546","143","0","2025-06-17T12:20:00.628Z","https://www.google.com/maps/search/denstists/@34.72895551246526,-76.6736345625883,10z?hl=en","denstists","North Carolina","32 Office Park Dr","Aaron J. Groves, DDS","","https://www.google.com/maps/search/?api=1&query=Aaron%20J.%20Groves%2C%20DDS&query_place_id=ChIJDXM-OVUbqYkRr5Nxz-4jIBM","http://coastalcarolinadentalcare.com/?utm_source=gbp&utm_medium=organic&utm_campaign=yext_listing","[]","[]"
"50 Office Park Dr, Jacksonville, NC 28546","Dentist","6896337983175768250","Jacksonville","US","https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=qkwcLCJIxadHhdRTjWZOCQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=55.146942&pitch=0&thumbfov=100","en","","","","","(910) 347-5151","+19103475151","QJ8F+M7 Jacksonville, North Carolina","28546","147","3","2025-06-17T12:20:00.883Z","https://www.google.com/maps/search/denstists/@34.72895551246526,-76.6736345625883,10z?hl=en","denstists","North Carolina","50 Office Park Dr","Ybanez Benson DDS","4","https://www.google.com/maps/search/?api=1&query=Ybanez%20Benson%20DDS&query_place_id=ChIJ4cpe9YIaqYkRurg5etu2tF8","","[]","[]"
"2811 Village Way, New Bern, NC 28562, United States","Dentist","4970333362218974424","New Bern","US","https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=AvgvhJQkqx-LYgs8lawgyQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=162.42647&pitch=0&thumbfov=100","en","","","","","+1 252-633-6111","+12526336111","3WPH+2W New Bern, North Carolina, USA","28562","142","0","2025-06-17T12:20:01.114Z","https://www.google.com/maps/search/denstists/@34.72895551246526,-76.6736345625883,10z?hl=en","denstists","North Carolina","2811 Village Way","Warren & Miller Family Dentistry: Warren Melinda B DDS","","https://www.google.com/maps/search/?api=1&query=Warren%20%26%20Miller%20Family%20Dentistry%3A%20Warren%20Melinda%20B%20DDS&query_place_id=ChIJhWA8LirRqIkR2LxV5tsr-kQ","http://www.newbernncdentist.com/about-us/","[]","[]"
"1008 Big Oak Ct, Knightdale, NC 27545, United States","Church","7325252518244782349","Knightdale","US","https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=-h8dA8NdVZYglx49Z-22XQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=107.1367&pitch=0&thumbfov=100","en","Axiom Dentistry Knightdale","","","","+1 919-295-4487","+19192954487","QFWQ+38 Knightdale, North Carolina, USA","27545","4","0","2025-06-17T12:20:01.412Z","https://www.google.com/maps/search/?api=1&query=Axiom+Dentistry+Knightdale&query_place_id=ChIJRxF0AYNcrIkRTD1OSTNCvlc&hl=en","denstists","North Carolina","1008 Big Oak Ct","Soul Reapers Church","","https://www.google.com/maps/search/?api=1&query=Soul%20Reapers%20Church&query_place_id=ChIJlbefAYNcrIkRDREEwFqGqGU","","[]","[]"
"3803-A, Computer Dr #200, Raleigh, NC 27609","Cosmetic dentist","15891600681637314181","Raleigh","US","https://lh3.googleusercontent.com/p/AF1QipO3nGiOCvaQm4wMDc51oicyR7ySfsiGYnXJlOjs=w408-h272-k-no","en","","","","North Hills","(919) 276-4384","+19192764384","R9J8+XP Raleigh, North Carolina","27609","116","942","2025-06-17T12:20:01.456Z","https://www.google.com/maps/search/denstists/@35.61207948753474,-77.7361262583922,10z?hl=en","denstists","North Carolina","3803-A, Computer Dr #200","Renaissance Dental Center","4.9","https://www.google.com/maps/search/?api=1&query=Renaissance%20Dental%20Center&query_place_id=ChIJXQgfw-pYrIkRhf5YZZ9Oitw","https://renaissancedentalcenter.com/?utm_source=GMB_listing&utm_medium=organic","[""admin@renaissancedentalcenter.com""]","[""admin@renaissancedentalcenter.com""]"
"610 Dr Calvin Jones Hwy #112, Wake Forest, NC 27587, United States","Dentist","11835841492301053293","Wake Forest","US","https://lh3.googleusercontent.com/p/AF1QipMcKBdi4FGLNJJ_RQYFl7GwBUiRQBf_bmdwoxps=w408-h271-k-no","en","","","","","+1 919-488-3384","+19194883384","XF8G+HX Wake Forest, North Carolina, USA","27587","119","290","2025-06-17T12:20:01.945Z","https://www.google.com/maps/search/denstists/@35.61207948753474,-77.7361262583922,10z?hl=en","denstists","North Carolina","610 Dr Calvin Jones Hwy #112","Sandra E. Martin, DMD","4.9","https://www.google.com/maps/search/?api=1&query=Sandra%20E.%20Martin%2C%20DMD&query_place_id=ChIJzXXmSH9RrIkRbf1u1iBbQaQ","http://www.sandraemartindmd.com/","[]","[]"
"101 Brooks St, Wake Forest, NC 27587","Dentist","11177081331375512259","Wake Forest","US","https://lh3.googleusercontent.com/p/AF1QipMJKFuXfysE577sC26LvHLvP1v7RcuNclaYftA4=w408-h272-k-no","en","","","","","(919) 263-2143","+19192632143","XFHR+CQ Wake Forest, North Carolina","27587","113","217","2025-06-17T12:20:02.152Z","https://www.google.com/maps/search/denstists/@35.61207948753474,-77.7361262583922,10z?hl=en","denstists","North Carolina","101 Brooks St","Upton & Baker DDS","5","https://www.google.com/maps/search/?api=1&query=Upton%20%26%20Baker%20DDS&query_place_id=ChIJbc1TbCVSrIkRw5pJjkD4HJs","https://www.uptonandbakerdds.com/","[""kcudds@gmail.com""]","[""kcudds@gmail.com""]"
"7718 Six Forks Rd Ste. 110, Raleigh, NC 27615","Dentist","7523799628790374382","Raleigh","US","https://lh3.googleusercontent.com/p/AF1QipM7w-HyJgttE9pwqgUdIwCr_J6btx9tUwbucq_d=w426-h240-k-no","en","","","","North Raleigh","(919) 847-6453","+19198476453","V9P3+9H Raleigh, North Carolina","27615","118","460","2025-06-17T12:20:02.184Z","https://www.google.com/maps/search/denstists/@35.61207948753474,-77.7361262583922,10z?hl=en","denstists","North Carolina","7718 Six Forks Rd Ste. 110","Keith RR Gaught, DDS Family Dentistry | North Raleigh Dentist","5","https://www.google.com/maps/search/?api=1&query=Keith%20RR%20Gaught%2C%20DDS%20Family%20Dentistry%20%7C%20North%20Raleigh%20Dentist&query_place_id=ChIJH4jvm-5ZrIkR7h9ES-bnaWg","https://dentist.northraleigh.com/","[]","[]"
"200 Doctors Dr F, Jacksonville, NC 28546","Dentist","12817396882992236978","Jacksonville","US","https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=NbL7sMy3LKiH3wvDSZdL4A&cb_client=search.gws-prod.gps&w=408&h=240&yaw=168.21129&pitch=0&thumbfov=100","en","","","","","(910) 353-4242","+19103534242","QJ6C+R2 Jacksonville, North Carolina","28546","141","0","2025-06-17T12:20:02.420Z","https://www.google.com/maps/search/denstists/@34.72895551246526,-76.6736345625883,10z?hl=en","denstists","North Carolina","200 Doctors Dr F","Eastern Carolina Dental: Richard Wetherill D.D.S.","","https://www.google.com/maps/search/?api=1&query=Eastern%20Carolina%20Dental%3A%20Richard%20Wetherill%20D.D.S.&query_place_id=ChIJ-_IvtncQqYkRsonzO46K4LE","http://www.easterncarolinadental.com/","[]","[]"
"657 Worthington Rd Ste C, Winterville, NC 28590","Dentist","15399706579056210610","Winterville","US","https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=HJUFLv3Tzlif_-Ccx0dKSg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=300.38385&pitch=0&thumbfov=100","en","","","","","(252) 565-8985","+12525658985","GJG8+2X Winterville, North Carolina","28590","109","204","2025-06-17T12:20:02.921Z","https://www.google.com/maps/search/denstists/@35.61207948753474,-77.7361262583922,10z?hl=en","denstists","North Carolina","657 Worthington Rd Ste C","Vinson Family Dentistry","4.9","https://www.google.com/maps/search/?api=1&query=Vinson%20Family%20Dentistry&query_place_id=ChIJG2JRTEzDrokRsjLk4Yq_ttU","http://vinsondental.com/","[""office@vinsondental.com""]","[""office@vinsondental.com""]"
"3614 Haworth Dr, Raleigh, NC 27609","Dentist","12499874067893175636","Raleigh","US","https://lh3.googleusercontent.com/p/AF1QipPB0mYt0cCopKJ-kGNHp3MXgd2GavfjwP7pSBeU=w408-h306-k-no","en","","","","North Hills","(919) 834-4450","+19198344450","R9J8+3C Raleigh, North Carolina","27609","114","539","2025-06-17T12:20:03.311Z","https://www.google.com/maps/search/denstists/@35.61207948753474,-77.7361262583922,10z?hl=en","denstists","North Carolina","3614 Haworth Dr","Riccobene Associates Family Dentistry","4.8","https://www.google.com/maps/search/?api=1&query=Riccobene%20Associates%20Family%20Dentistry&query_place_id=ChIJD3mZcWZfrIkRVMXj0Tx5eK0","https://brushandfloss.com/","[]","[]"
"319 E Second St, Clayton, NC 27520, United States","Dentist","4794640775642869813","Clayton","US","https://lh3.googleusercontent.com/p/AF1QipMfMi1kkHwPhhRGfgvFf5sFgKreYb3iaiQtFjOr=w408-h544-k-no","en","","","","","+1 919-646-3736","+19196463736","MG2R+2W Clayton, North Carolina, USA","27520","112","741","2025-06-17T12:20:03.432Z","https://www.google.com/maps/search/denstists/@35.61207948753474,-77.7361262583922,10z?hl=en","denstists","North Carolina","319 E Second St","Axiom Dentistry Clayton","4.9","https://www.google.com/maps/search/?api=1&query=Axiom%20Dentistry%20Clayton&query_place_id=ChIJzQNb05NorIkRNfDL4WH8iUI","https://www.axiomdentistry.com/dentist/clayton?utm_campaign=gmb","[]","[]"
"2207 Evans St, Greenville, NC 27834","Dentist","7398849940864251146","Greenville","US","https://lh3.googleusercontent.com/p/AF1QipNOYgQuhWcaVAMlc_uk6yDuqfzCiqVQ8a4XirlV=w408-h305-k-no","en","","","","","(252) 353-5225","+12523535225","HJQC+VQ Greenville, North Carolina","27834","117","251","2025-06-17T12:20:03.650Z","https://www.google.com/maps/search/denstists/@35.61207948753474,-77.7361262583922,10z?hl=en","denstists","North Carolina","2207 Evans St","Gamboa Family Dentistry","5","https://www.google.com/maps/search/?api=1&query=Gamboa%20Family%20Dentistry&query_place_id=ChIJWxDuLVPdrokRCjWiB9L-rWY","http://www.gamboafamilydentistry.com/","[]","[]"
"236 Smith Chapel Rd, Mt Olive, NC 28365","Dentist","16787108735448575471","Mt Olive","US","https://lh3.googleusercontent.com/p/AF1QipP5jcDWt6Bwj8GSOO2lEsPbQyEATxEI1WtQ7Ls5=w426-h240-k-no","en","","","","","(919) 658-9511","+19196589511","5WXC+5M Mt Olive, North Carolina","28365","105","52","2025-06-17T12:20:04.041Z","https://www.google.com/maps/search/denstists/@35.61207948753474,-77.7361262583922,10z?hl=en","denstists","North Carolina","236 Smith Chapel Rd","Mount Olive Family Dentistry","4.6","https://www.google.com/maps/search/?api=1&query=Mount%20Olive%20Family%20Dentistry&query_place_id=ChIJkR39lFn6q4kR7-1E9nPK9-g","http://www.mountolivesmiles.com/","[]","[]"
"3713 Benson Dr #102, Raleigh, NC 27609","Dentist","17059458272997070131","Raleigh","US","https://lh3.googleusercontent.com/p/AF1QipPnf3o-JWPXmJM_joxIjiZoMgj6nZ-95A7Uz50O=w408-h306-k-no","en","","","","North Hills","(919) 855-8600","+19198558600","R9MJ+J3 Raleigh, North Carolina","27609","111","103","2025-06-17T12:20:04.109Z","https://www.google.com/maps/search/denstists/@35.61207948753474,-77.7361262583922,10z?hl=en","denstists","North Carolina","3713 Benson Dr #102","The Dental Market","5","https://www.google.com/maps/search/?api=1&query=The%20Dental%20Market&query_place_id=ChIJ4V8ci-ZYrIkRM9WWFupev-w","https://www.thedentalmarket.com/","[""hello@thedentalmarket.com""]","[""hello@thedentalmarket.com""]"
"8511 Colonnade Center Dr Suite #160, Raleigh, NC 27615, United States","Dentist","3523699555977920147","Raleigh","US","https://lh3.googleusercontent.com/p/AF1QipNRODaqFjjJN4bVZOkmRxzpjvajqEU1O1s1jnCB=w408-h370-k-no","en","Market at Colonnade Center","","","North Raleigh","+1 919-241-5161","+19192415161","V9X2+73 Raleigh, North Carolina, USA","27615","107","267","2025-06-17T12:20:04.316Z","https://www.google.com/maps/search/denstists/@35.61207948753474,-77.7361262583922,10z?hl=en","denstists","North Carolina","8511 Colonnade Center Dr Suite #160","Colonnade Dental","4.8","https://www.google.com/maps/search/?api=1&query=Colonnade%20Dental&query_place_id=ChIJT2oFkfhXrIkRk_5DqROy5jA","http://www.colonnadedental.care/","[""info@colonnadedental.care""]","[""info@colonnadedental.care""]"
"2330 Hemby Ln, Greenville, NC 27834","Dentist","1349463539294412087","Greenville","US","https://lh3.googleusercontent.com/p/AF1QipPrlfy09jOnSJEeh7e9CS7DCK9WBKWbk0_05L9O=w408-h261-k-no","en","","","","Medical District","(252) 752-1600","+12527521600","JH3V+G4 Greenville, North Carolina","27834","108","711","2025-06-17T12:20:04.456Z","https://www.google.com/maps/search/denstists/@35.61207948753474,-77.7361262583922,10z?hl=en","denstists","North Carolina","2330 Hemby Ln","Michels & Gauquie","4.9","https://www.google.com/maps/search/?api=1&query=Michels%20%26%20Gauquie&query_place_id=ChIJ-RGgfEPdrokRNx38cPBBuhI","http://www.cosmetic-dentistry.net/","[""mandg@mgsmiles.com""]","[""mandg@mgsmiles.com""]"
"200 Lockhart Dr, Beaufort, NC 28516, United States","Dentist","7262006388026426919","Beaufort","US","https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=ircFvJSv5WE5pc6hDKweEA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=113.657974&pitch=0&thumbfov=100","en","","","","","+1 252-504-2138","+12525042138","P9G6+XC Beaufort, North Carolina, USA","28516","145","0","2025-06-17T12:20:04.601Z","https://www.google.com/maps/search/denstists/@34.72895551246526,-76.6736345625883,10z?hl=en","denstists","North Carolina","200 Lockhart Dr","Beaufort Dentists","","https://www.google.com/maps/search/?api=1&query=Beaufort%20Dentists&query_place_id=ChIJfXMBFwiaqIkRJ8builXUx2Q","http://beaufortdentist.com/","[]","[]"
"12244 Wake Union Church Rd, Wake Forest, NC 27587","Dentist","12275421316905871915","Wake Forest","US","https://lh3.googleusercontent.com/gps-cs-s/AC9h4npATdFNmoElQZOI7Vnax3cCW1CIyrINyc0Z5XUYgCtvQpPImIrwfgedWws_1sez9Ij_cJz36b5LWCABDEXqeGnUc02CM1iwRoh9yyYuV4yZTOztYTc4BZe0H8SPjaZMmKHW5ov5=w408-h306-k-no","en","","","","","(919) 556-2997","+19195562997","XFJ4+4C Wake Forest, North Carolina","27587","104","398","2025-06-17T12:20:05.284Z","https://www.google.com/maps/search/denstists/@35.61207948753474,-77.7361262583922,10z?hl=en","denstists","North Carolina","12244 Wake Union Church Rd","Riccobene Associates Family Dentistry","4.9","https://www.google.com/maps/search/?api=1&query=Riccobene%20Associates%20Family%20Dentistry&query_place_id=ChIJF096v21TrIkRK6puVqYOW6o","https://www.brushandfloss.com/locations/robbie-smith-wake-forest","[]","[]"
"109 Greenville Blvd SE Suite #108, Greenville, NC 27858","Dentist","10886279962116259405","Greenville","US","https://lh3.googleusercontent.com/p/AF1QipOirWdgXXroBllEpZvVkK-n0KQI-0i-B-WphX0R=w408-h408-k-no","en","","","","","(252) 695-0024","+12526950024","HJH9+HR Greenville, North Carolina","27858","110","1090","2025-06-17T12:20:05.258Z","https://www.google.com/maps/search/denstists/@35.61207948753474,-77.7361262583922,10z?hl=en","denstists","North Carolina","109 Greenville Blvd SE Suite #108","DentalWorks Greenville NC","4.8","https://www.google.com/maps/search/?api=1&query=DentalWorks%20Greenville%20NC&query_place_id=ChIJYR42_rTCrokRTX5kk_LVE5c","https://www.dentalworks.com/offices/north-carolina/greenville-nc/","[]","[]"
"611 McCarthy Blvd, New Bern, NC 28562","Dentist","1066538893409916264","New Bern","US","https://lh3.googleusercontent.com/p/AF1QipMfbE3KijJqGo3yRU1wCrrkY18jEFJI_l5_9-oc=w420-h240-k-no","en","","","","","(252) 242-0870","+12522420870","4W42+7Q New Bern, North Carolina","28562","137","3","2025-06-17T12:20:05.329Z","https://www.google.com/maps/search/denstists/@34.72895551246526,-76.6736345625883,10z?hl=en","denstists","North Carolina","611 McCarthy Blvd","Catherine T. Boles, DDS","5","https://www.google.com/maps/search/?api=1&query=Catherine%20T.%20Boles%2C%20DDS&query_place_id=ChIJQbliNhfyrIkRaBXWCHkbzQ4","https://www.newberncosmeticdentist.com/","[]","[]"
"700 Exposition Pl Ste 151, Raleigh, NC 27615","Dentist","4823692280646772708","Raleigh","US","https://lh3.googleusercontent.com/p/AF1QipO27ghuOBB0tgGL59nTMT1-SftTml7JZYXZHbpo=w408-h272-k-no","en","","","","North Raleigh","(919) 676-5555","+19196765555","V9RC+3G Raleigh, North Carolina","27615","101","665","2025-06-17T12:20:06.017Z","https://www.google.com/maps/search/denstists/@35.61207948753474,-77.7361262583922,10z?hl=en","denstists","North Carolina","700 Exposition Pl Ste 151","Lane & Associates Family Dentistry - Raleigh Neuse","4.9","https://www.google.com/maps/search/?api=1&query=Lane%20%26%20Associates%20Family%20Dentistry%20-%20Raleigh%20Neuse&query_place_id=ChIJx2CAsiZYrIkR5Ke-fZIy8UI","https://lanedds.com/dentist-raleigh-nc/?utm_source=gmb&utm_medium=organic&utm_campaign=Raleigh_Neuse","[""info@lanedds.com"",""capitalblvd@lanedds.com"",""raleighdowntown@lanedds.com"",""lanenorthraleigh@lanedds.com"",""raleighneuse@lanedds.com"",""laneridgeroad@lanedds.com"",""laneraleigh@lanedds.com""]","[""info@lanedds.com"",""capitalblvd@lanedds.com"",""raleighdowntown@lanedds.com"",""lanenorthraleigh@lanedds.com"",""raleighneuse@lanedds.com"",""laneridgeroad@lanedds.com"",""laneraleigh@lanedds.com""]"
"2824 Rogers Rd STE 201, Wake Forest, NC 27587, United States","Dentist","7309276292947289458","Wake Forest","US","https://lh3.googleusercontent.com/p/AF1QipNQpLdcNhT2Raygn0JHld5XryTHxZV17MVjQrHk=w408-h272-k-no","en","","","","","+1 919-435-7660","+19194357660","XF2F+WV Wake Forest, North Carolina, USA","27587","115","414","2025-06-17T12:20:06.143Z","https://www.google.com/maps/search/denstists/@35.61207948753474,-77.7361262583922,10z?hl=en","denstists","North Carolina","2824 Rogers Rd STE 201","Triangle Pediatric Dentistry","4.8","https://www.google.com/maps/search/?api=1&query=Triangle%20Pediatric%20Dentistry&query_place_id=ChIJn2FXiXRRrIkRcqVO7g_Eb2U","http://www.trianglepediatricdentistry.com/","[""info@trianglepedo.com""]","[""info@trianglepedo.com""]"
"200 Lockhart Dr, Beaufort, NC 28516","Dentist","7133701930988683768","Beaufort","US","https://lh3.googleusercontent.com/gps-cs-s/AC9h4nrhjFGKjt3fCQ2JpzGlHO-HOcya1oglO9_XKd92pZxiEa-eE6GnoP9EXr6tFG8UnVNePedwrOs5kThzU67BaR09DfykSUZe5Ta0Krl1Abj6nmeJQ1sFsID9NXZ1pwyWT1xwAsygjw=w446-h240-k-no","en","","","","","(252) 504-2138","+12525042138","P9G6+XC Beaufort, North Carolina","28516","132","7","2025-06-17T12:20:06.782Z","https://www.google.com/maps/search/denstists/@34.72895551246526,-76.6736345625883,10z?hl=en","denstists","North Carolina","200 Lockhart Dr","LINDA P SWAIN, D.D.S., P.A.","5","https://www.google.com/maps/search/?api=1&query=LINDA%20P%20SWAIN%2C%20D.D.S.%2C%20P.A.&query_place_id=ChIJX3IBFwiaqIkR-EEZOhwAAGM","https://www.beaufortdentist.com/","[]","[]"
"615 E Nash St, Spring Hope, NC 27882","Dentist","1142961864144999778","Spring Hope","US","https://lh3.googleusercontent.com/p/AF1QipM4r8lUNHVa2WZiyWftoldm_qN76fUYboHvjhwU=w408-h271-k-no","en","","","","","(252) 478-3422","+12524783422","XV2V+PP Spring Hope, North Carolina","27882","103","351","2025-06-17T12:20:07.048Z","https://www.google.com/maps/search/denstists/@35.61207948753474,-77.7361262583922,10z?hl=en","denstists","North Carolina","615 E Nash St","Spring Hope Family Dentistry","4.9","https://www.google.com/maps/search/?api=1&query=Spring%20Hope%20Family%20Dentistry&query_place_id=ChIJ8ZCEmPQtrIkRYlUugMKd3A8","https://www.springhopedentistry.com/?utm_campaign=gmb&utm_medium=local&utm_source=google","[]","[]"
