address,categoryName,cid,city,countryCode,imageUrl,language,locatedIn,location/lat,location/lng,neighborhood,phone,phoneUnformatted,plusCode,postalCode,rank,reviewsCount,scrapedAt,searchPageUrl,searchString,state,street,title,totalScore,url,website,emails,emails
"459 77th St, Brooklyn, NY 11209","Dentist","9467893672815471482","Brooklyn","US","https://lh3.googleusercontent.com/p/AF1QipNjZX43iTHE3UZPeRSOuLt7ZSP7XRrMy-z9ob9f=w408-h306-k-no","en","","40.628651","-74.0239579","Bay Ridge","(718) 360-5850","+17183605850","JXHG+FC Brooklyn, New York","11209","113","93","2025-06-15T12:36:21.017Z","https://www.google.com/maps/search/denstists/@40.59321488768417,-74.116113776327,13z?hl=en","denstists","New York","459 77th St","Aneta K. Mejia DDS PC","4.9","https://www.google.com/maps/search/?api=1&query=Aneta%20K.%20Mejia%20DDS%20PC&query_place_id=ChIJbbMQV8VFwokReqtV4yG3ZIM","http://www.dentalfriendsnyc.com/","[]","[]"
"646 Willowbrook Rd, Staten Island, NY 10314","Dentist","15571017877055294336","Staten Island","US","https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=yAGkKAuJNOPctQeQBGQjIg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=212.06583&pitch=0&thumbfov=100","en","","40.6090469","-74.147414","Mid Island","(718) 698-7500","+17186987500","JV53+J2 Staten Island, New York","10314","109","8","2025-06-15T12:36:21.614Z","https://www.google.com/maps/search/denstists/@40.59321488768417,-74.116113776327,13z?hl=en","denstists","New York","646 Willowbrook Rd","Dr. Mark Scamardella, DDS","5","https://www.google.com/maps/search/?api=1&query=Dr.%20Mark%20Scamardella%2C%20DDS&query_place_id=ChIJua5oCjhMwokRgEsjqUJeF9g","http://www.smilestatenisland.com/","[]","[]"
"739 Woodrow Rd, Staten Island, NY 10312","Pediatric dentist","12768052940146374748","Staten Island","US","https://lh3.googleusercontent.com/p/AF1QipM3Z9_aLgedz5dQkXZvD611TgAoIhas3I9P1Cen=w408-h544-k-no","en","","40.5477534","-74.1907927","Rossville","(718) 356-5437","+17183565437","GRX5+4M Staten Island, New York","10312","107","594","2025-06-15T12:36:22.023Z","https://www.google.com/maps/search/denstists/@40.59321488768417,-74.116113776327,13z?hl=en","denstists","New York","739 Woodrow Rd","KIDS DENTAL","4.9","https://www.google.com/maps/search/?api=1&query=KIDS%20DENTAL&query_place_id=ChIJdxpyK121w4kRXHjOQoA8MbE","https://www.sikidsdental.com/","[""kidsdental4864@gmail.com""]","[""kidsdental4864@gmail.com""]"
"5115 8th Ave, Brooklyn, NY 11220","Cosmetic dentist","15231716386531764165","Brooklyn","US","https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqMqRDOoBQxC7FDDkivViQZnWQKTT63DBY2h0pIMdcUJ8JYSb7okiMxoCOzw_LIeeYCaMY2-36AkRMC9GbD5OwXfkE-Mwbjgsw0I7cGmiiF9GlKUt9kVihDQNWxbXIZArJsqmO_=w408-h306-k-no","en","","40.6400972","-74.0044803","Sunset Park","(718) 436-1688","+17184361688","JXRW+26 Brooklyn, New York","11220","115","69","2025-06-15T12:36:21.460Z","https://www.google.com/maps/search/denstists/@40.59321488768417,-74.116113776327,13z?hl=en","denstists","New York","5115 8th Ave","Jane Yang Dental, P.C.","3.7","https://www.google.com/maps/search/?api=1&query=Jane%20Yang%20Dental%2C%20P.C.&query_place_id=ChIJuSR_xcpawokRxee4OlrtYdM","http://www.janeyangdentalpc.com/","[]","[]"
"441 77th St, Brooklyn, NY 11209","Medical clinic","17746398409803179920","Brooklyn","US","https://lh3.googleusercontent.com/p/AF1QipOzIL1FEV_KUFCiCRoTBeNkLM1WEuuwDTZdly4P=w408-h306-k-no","en","Aneta K. Mejia DDS PC","40.6289186","-74.0244381","Bay Ridge","(718) 745-3800","+17187453800","JXHG+H6 Brooklyn, New York","11209","1","16","2025-06-15T12:36:22.130Z","https://www.google.com/maps/search/?api=1&query=Aneta+K.+Mejia+DDS+PC&query_place_id=ChIJbbMQV8VFwokReqtV4yG3ZIM&hl=en","denstists","New York","441 77th St","NUY Langone 77th st Podiatry","2.8","https://www.google.com/maps/search/?api=1&query=NUY%20Langone%2077th%20st%20Podiatry&query_place_id=ChIJTTENYVlFwokRkCfgSlTfR_Y","https://med.nyu.edu/departments-institutes/orthopedic-surgery/education/podiatric-medicine-surgery-residency","[]","[]"
"3436 Richmond Ave, Staten Island, NY 10312","Pediatric dentist","3882664916669187623","Staten Island","US","https://lh3.googleusercontent.com/p/AF1QipMIcVysym8FiDfU95fo0kCkZR1lEB8uRT8aOyrB=w408-h544-k-no","en","","40.554657","-74.1688086","Arden Heights","(929) 833-2424","+19298332424","HR3J+VF Staten Island, New York","10312","110","122","2025-06-15T12:36:22.423Z","https://www.google.com/maps/search/denstists/@40.59321488768417,-74.116113776327,13z?hl=en","denstists","New York","3436 Richmond Ave","Sweet Tooth Pediatric Dentistry","4.7","https://www.google.com/maps/search/?api=1&query=Sweet%20Tooth%20Pediatric%20Dentistry&query_place_id=ChIJBaj009NJwokRJ0bwoyv_4TU","http://sweettoothpediatrics.com/","[""sweettooth@sweettoothpeds.com"",""929-833-2444sweettooth@sweettoothpeds.comvisit""]","[""sweettooth@sweettoothpeds.com"",""929-833-2444sweettooth@sweettoothpeds.comvisit""]"
"7708 4th Ave 1st floor, Brooklyn, NY 11209","Dental clinic","3518899770778056336","Brooklyn","US","https://lh3.googleusercontent.com/p/AF1QipMtftX5d3R_9vYLc8uvdR2VXyisCKpw5qMk_VYG=w408-h612-k-no","en","Cosmetic Dentistry Center","40.6292227","-74.0259958","Bay Ridge","(718) 491-3100","+17184913100","JXHF+MJ Brooklyn, New York","11209","108","23","2025-06-15T12:36:22.465Z","https://www.google.com/maps/search/denstists/@40.59321488768417,-74.116113776327,13z?hl=en","denstists","New York","7708 4th Ave 1st floor","Brooklyn Best Kids Dentists","5","https://www.google.com/maps/search/?api=1&query=Brooklyn%20Best%20Kids%20Dentists&query_place_id=ChIJ94BinXpFwokRkPZtlbKk1TA","https://kidsbestdentistnyc.com/","[""kidsbestdentistnyc@gmail.com"",""11209kidsbestdentistnyc@gmail.com""]","[""kidsbestdentistnyc@gmail.com"",""11209kidsbestdentistnyc@gmail.com""]"
"269 Forest Ave, Staten Island, NY 10301","Dentist","4287793911467490950","Staten Island","US","https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=V6kS_IF3KyIMqi_MG3b2Vg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=101.99865&pitch=0&thumbfov=100","en","","40.6316417","-74.0987678","Mid Island","(718) 714-8747","+17187148747","JWJ2+MF Staten Island, New York","10301","105","14","2025-06-15T12:36:22.611Z","https://www.google.com/maps/search/denstists/@40.59321488768417,-74.116113776327,13z?hl=en","denstists","New York","269 Forest Ave","Dr. Terrance D. Stradford","4.7","https://www.google.com/maps/search/?api=1&query=Dr.%20Terrance%20D.%20Stradford&query_place_id=ChIJq6pOvztOwokRhj4aQ9hNgTs","http://www.tdouglasstradforddds.net/contact","[""dr.terrance.stradford@gmail.com""]","[""dr.terrance.stradford@gmail.com""]"
"2517 Amboy Rd, Staten Island, NY 10306","Dentist","7428336929168307028","Staten Island","US","https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=VN8kqwd3Xz39R-2p0qCAmA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=252.16342&pitch=0&thumbfov=100","en","","40.574492","-74.122231","Richmond","(718) 979-2610","+17189792610","HVFH+Q4 Staten Island, New York","10306","103","4","2025-06-15T12:36:22.737Z","https://www.google.com/maps/search/denstists/@40.59321488768417,-74.116113776327,13z?hl=en","denstists","New York","2517 Amboy Rd","Otterbeck Philip E DDS","5","https://www.google.com/maps/search/?api=1&query=Otterbeck%20Philip%20E%20DDS&query_place_id=ChIJN_wbrZrKw4kRVDP-fhTBFmc","","[]","[]"
"424 Bay Ridge Pkwy, Brooklyn, NY 11209","Pediatric dentist","13287295852456647980","Brooklyn","US","https://lh3.googleusercontent.com/gps-cs-s/AC9h4npxx2bZQTZfB428dQS9w3L10IDgknRwqpxmyO4MFDIAVFXOZxq0fbllUiWEOAf8Sf2CLW9hZnUSNfRQsv2J1SjhZqGE05wQF6epmmSyAu9nWhzpDInVsjqHNV5ZYpaoDAu4aRva5g=w408-h544-k-no","en","","40.630336","-74.0244557","Bay Ridge","(718) 833-2777","+17188332777","JXJG+46 Brooklyn, New York","11209","106","109","2025-06-15T12:36:22.838Z","https://www.google.com/maps/search/denstists/@40.59321488768417,-74.116113776327,13z?hl=en","denstists","New York","424 Bay Ridge Pkwy","Pearly Whites Pediatric Dentistry,","4.7","https://www.google.com/maps/search/?api=1&query=Pearly%20Whites%20Pediatric%20Dentistry%2C&query_place_id=ChIJx_LSh1lFwokRLB0zvy31Zbg","http://www.pearlywhitespediatricdentistry.com/","[""susan@pearlywhitespediatricdentistry.com""]","[""susan@pearlywhitespediatricdentistry.com""]"
"76 Pond St, Staten Island, NY 10309","Dentist","12154977993096858301","Staten Island","US","https://lh3.googleusercontent.com/p/AF1QipNvP4qUKYxWAAtRRLpMOB0rfnYhiYTlu-r97rTX=w426-h240-k-no","en","","40.5518526","-74.2117477","Rossville","(718) 568-0405","+17185680405","HQ2Q+P8 Staten Island, New York","10309","102","29","2025-06-15T12:36:23.142Z","https://www.google.com/maps/search/denstists/@40.59321488768417,-74.116113776327,13z?hl=en","denstists","New York","76 Pond St","Nu Dental Staten Island","4.2","https://www.google.com/maps/search/?api=1&query=Nu%20Dental%20Staten%20Island&query_place_id=ChIJiTZky4FLwokRvYo6uxUor6g","https://www.thenudentalsi.com/","[]","[]"
"5117 8th Ave, Brooklyn, NY 11220","Fast food restaurant","5495692642612624407","Brooklyn","US","https://lh3.googleusercontent.com/p/AF1QipPOZCDdgTbHUMl-Q1t3_g6q-p3LtTMa6pS_b6ny=w426-h240-k-no","en","Jane Yang Dental, P.C.","40.6400729","-74.004558","Sunset Park","(929) 333-6066","+19293336066","JXRW+25 Brooklyn, New York","11220","1","73","2025-06-15T12:36:22.793Z","https://www.google.com/maps/search/?api=1&query=Jane+Yang+Dental%2C+P.C.&query_place_id=ChIJuSR_xcpawokRxee4OlrtYdM&hl=en","denstists","New York","5117 8th Ave","36 Lunar Kitchen 三十六鸡","4.7","https://www.google.com/maps/search/?api=1&query=36%20Lunar%20Kitchen%20%E4%B8%89%E5%8D%81%E5%85%AD%E9%B8%A1&query_place_id=ChIJS3dKDwBbwokRFzynTVefREw","https://www.36lunar.com/","[]","[]"
"730 64th St, Brooklyn, NY 11220","Dentist","12497323563042652344","Brooklyn","US","https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=iMR153dT2mYsPK2O0SaW4g&cb_client=search.gws-prod.gps&w=408&h=240&yaw=199.4683&pitch=0&thumbfov=100","en","","40.6339502","-74.0133463","Sunset Park","(718) 439-5203","+17184395203","JXMP+HM Brooklyn, New York","11220","104","15","2025-06-15T12:36:23.352Z","https://www.google.com/maps/search/denstists/@40.59321488768417,-74.116113776327,13z?hl=en","denstists","New York","730 64th St","Dr. Simon W. Wong, DDS","2.7","https://www.google.com/maps/search/?api=1&query=Dr.%20Simon%20W.%20Wong%2C%20DDS&query_place_id=ChIJqwxs_EtFwokRuMBGIpFpb60","","[]","[]"
"602 Flatbush Ave, Brooklyn, NY 11225","Dentist","7305819344305592898","Brooklyn","US","https://lh3.googleusercontent.com/p/AF1QipP1iAhrbRS36-pPCDVNSfX1StOYQoRY1U4yC8-O=w486-h240-k-no","en","","40.6588452","-73.9607302","Prospect Lefferts Gardens","(718) 778-7600","+17187787600","M25Q+GP Brooklyn, New York","11225","100","298","2025-06-15T12:36:23.478Z","https://www.google.com/maps/search/denstists/@40.697103999999996,-73.97953799999999,13z?hl=en","denstists","New York","602 Flatbush Ave","Irina Yesina, DDS","4.7","https://www.google.com/maps/search/?api=1&query=Irina%20Yesina%2C%20DDS&query_place_id=ChIJK59sDp1bwokRQhqDWvx7Y2U","https://www.irinayesinadds.com/?utm_source=gmb_auth","[""nostrand711@yahoo.com""]","[""nostrand711@yahoo.com""]"
"49 W 23rd St 12th Floor, New York, NY 10010","Dentist","6085997401441799896","New York","US","https://lh3.googleusercontent.com/p/AF1QipNin5GNlKScH9vSR0Tm3XbZCqQ-pdx4oB2yYRmL=w408-h306-k-no","en","","40.7425871","-73.9913111","Manhattan","(212) 206-7215","+12122067215","P2V5+2F New York","10010","97","90","2025-06-15T12:36:23.949Z","https://www.google.com/maps/search/denstists/@40.697103999999996,-73.97953799999999,13z?hl=en","denstists","New York","49 W 23rd St 12th Floor","My NYC Dentist - 23rd Street Dental","4.5","https://www.google.com/maps/search/?api=1&query=My%20NYC%20Dentist%20-%2023rd%20Street%20Dental&query_place_id=ChIJ-asaiqRZwokR2I7jQGTOdVQ","https://www.mynyc-dentist.com/23rdst.php","[""my23rdstdentist@gmail.com""]","[""my23rdstdentist@gmail.com""]"
"215 Flatbush Ave, Brooklyn, NY 11217","Dentist","13587456178078175793","Brooklyn","US","https://lh3.googleusercontent.com/p/AF1QipMTpctAJPN38KO-1R3Wt1EdBgNMUTJI0Dw7MsI1=w408-h544-k-no","en","","40.6815894","-73.9754507","Prospect Heights","(212) 686-3686","+12126863686","M2JF+JR Brooklyn, New York","11217","96","505","2025-06-15T12:36:24.050Z","https://www.google.com/maps/search/denstists/@40.697103999999996,-73.97953799999999,13z?hl=en","denstists","New York","215 Flatbush Ave","Tend Park Slope","4.2","https://www.google.com/maps/search/?api=1&query=Tend%20Park%20Slope&query_place_id=ChIJxQkY1KlbwokRMVKJj2dXkLw","https://www.hellotend.com/studios/new-york-city/park-slope?utm_source=gmb&utm_medium=organic&utm_campaign=parkslope&utm_content=web","[]","[]"
"87 Elmira St, Staten Island, NY 10306","Dentist","15642389920179807383","Staten Island","US","https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqld9UwZ9ZORlgqDmUX0MC9fFZde9Dk4dnmI7wweKl-83Dst4KNcxZ8YvFDEfVfG8zgwcEqcBQqLXfPbUyigKUtfjMKQNm1IZlYMfXTNHZITkg_yhzi87WoFQdicOSlMWmmxgxqzw=w408-h544-k-no","en","","40.5621311","-74.1234012","Oakwood Heights","(718) 980-0006","+17189800006","HV6G+VJ Staten Island, New York","10306","101","57","2025-06-15T12:36:24.094Z","https://www.google.com/maps/search/denstists/@40.59321488768417,-74.116113776327,13z?hl=en","denstists","New York","87 Elmira St","Louis P Sterling DDS","4.9","https://www.google.com/maps/search/?api=1&query=Louis%20P%20Sterling%20DDS&query_place_id=ChIJgdDUhgBFwokRl-R3ZsHuFNk","https://www.gentledentistrysi.com/","[]","[]"
"81-31 Baxter Ave, Elmhurst, NY 11373","Dentist","18023457327048822734","Elmhurst","US","https://lh3.googleusercontent.com/gps-cs-s/AC9h4nr-ARgjU-_0sws_Osb6MRgKlE4r-AMqwYXrAHuUoayfW3hY2qTfhDvIAUwrI-FceXLKjw9C8z0PSkwURV8sXuJEG03AT6g4NgnXAgzS0NdfHvYoVhlYh0Ad_KaTme8ssmEgv3GQzA=w408-h306-k-no","en","","40.7462398","-73.8839657","Elmhurst","(718) 775-3999","+17187753999","P4W8+FC Elmhurst, Queens, NY","11373","95","340","2025-06-15T12:36:24.140Z","https://www.google.com/maps/search/denstists/@40.697103999999996,-73.97953799999999,13z?hl=en","denstists","New York","81-31 Baxter Ave","The Gentle Dentist of Jackson Heights - Dr. Amit Sood, DDS","4.8","https://www.google.com/maps/search/?api=1&query=The%20Gentle%20Dentist%20of%20Jackson%20Heights%20-%20Dr.%20Amit%20Sood%2C%20DDS&query_place_id=ChIJA7ixWalfwokRzg8oU_IuIPo","https://www.dentist-jackson-heights.com/","[]","[]"
"228 Montrose Ave Suite A, Brooklyn, NY 11206","Dentist","13190321744039369006","Brooklyn","US","https://lh3.googleusercontent.com/p/AF1QipOm2QXPf_uO-fTgE7kWfvBg2rin5IZIeT_01I9w=w408-h272-k-no","en","","40.7074973","-73.9400013","Williamsburg","(347) 889-7828","+13478897828","P345+XX Brooklyn, New York","11206","99","79","2025-06-15T12:36:24.147Z","https://www.google.com/maps/search/denstists/@40.697103999999996,-73.97953799999999,13z?hl=en","denstists","New York","228 Montrose Ave Suite A","Montrose Dental Arts","5","https://www.google.com/maps/search/?api=1&query=Montrose%20Dental%20Arts&query_place_id=ChIJ_7AmRkJbwokRLtmTqr1vDbc","","[]","[]"
"325 Ocean Ave, Brooklyn, NY 11225","Dental clinic","4033495425884589509","Brooklyn","US","https://lh3.googleusercontent.com/p/AF1QipPu2RU7K27__08MgygvPvp59GICS8teDKCGQTAL=w408-h240-k-no","en","","40.6552826","-73.9617409","Little Caribbean","(718) 462-7436","+17184627436","M24Q+48 Brooklyn, New York","11225","98","107","2025-06-15T12:36:24.667Z","https://www.google.com/maps/search/denstists/@40.697103999999996,-73.97953799999999,13z?hl=en","denstists","New York","325 Ocean Ave","Parkside Dental","4.4","https://www.google.com/maps/search/?api=1&query=Parkside%20Dental&query_place_id=ChIJl2pyDxVbwokRxY0DL7ja-Tc","https://parksidedentalny.com/","[""info@parksidedentalny.com""]","[""info@parksidedentalny.com""]"
"415 Knickerbocker Ave, Brooklyn, NY 11237","Dentist","14301898015869587300","Brooklyn","US","https://lh3.googleusercontent.com/p/AF1QipNKALYNMunc7gG-I5dFmZDhKDOtbSl9UMvGz08E=w408-h272-k-no","en","","40.6998608","-73.9197012","Bushwick","(347) 462-3707","+13474623707","M3XJ+W4 Brooklyn, New York","11237","89","102","2025-06-15T12:36:24.833Z","https://www.google.com/maps/search/denstists/@40.697103999999996,-73.97953799999999,13z?hl=en","denstists","New York","415 Knickerbocker Ave","Simply Smiles Dental","4.7","https://www.google.com/maps/search/?api=1&query=Simply%20Smiles%20Dental&query_place_id=ChIJjYu0vUpdwokRZE_FgXiMesY","http://simplysmilesbrooklyn.com/","[""info.brooklyn@simplysmilesnewyork.com"",""info.brooklyn@simplysmilesnewyork.comhomeabout""]","[""info.brooklyn@simplysmilesnewyork.com"",""info.brooklyn@simplysmilesnewyork.comhomeabout""]"
"9516 Church Ave, Brooklyn, NY 11212","Dental clinic","1867753189870699964","Brooklyn","US","https://lh3.googleusercontent.com/p/AF1QipPQxwneU9oReQ91WQAw6EmxEhRnP1JzRDtaEIxv=w426-h240-k-no","en","","40.6552736","-73.9157484","East Flatbush","(718) 495-8801","+17184958801","M34M+4P Brooklyn, New York","11212","94","257","2025-06-15T12:36:24.914Z","https://www.google.com/maps/search/denstists/@40.697103999999996,-73.97953799999999,13z?hl=en","denstists","New York","9516 Church Ave","My Dentist PC: The Family Practice","4.1","https://www.google.com/maps/search/?api=1&query=My%20Dentist%20PC%3A%20The%20Family%20Practice&query_place_id=ChIJZWeuYJJcwokRvIVYYqGX6xk","http://www.866fixteeth.com/","[]","[]"
"309 Lafayette Ave, Brooklyn, NY 11238","Cosmetic dentist","13397701023516697075","Brooklyn","US","https://lh3.googleusercontent.com/p/AF1QipNpTfJKTtmZzfcaIgfONGlcxGjaoNZjy8ca8gsg=w408-h612-k-no","en","Ryerson Towers Housing Corporation","40.689218","-73.9636725","Clinton Hill","(718) 638-3232","+17186383232","M2QP+MG Brooklyn, New York","11238","91","348","2025-06-15T12:36:24.933Z","https://www.google.com/maps/search/denstists/@40.697103999999996,-73.97953799999999,13z?hl=en","denstists","New York","309 Lafayette Ave","Ryerson Smiles","4.9","https://www.google.com/maps/search/?api=1&query=Ryerson%20Smiles&query_place_id=ChIJ4_LVkr5bwokR86GZyRgy7rk","http://www.ryersonsmiles.com/","[]","[]"
"5647 Myrtle Ave, Ridgewood, NY 11385","Dentist","12844852186316165114","Ridgewood","US","https://lh3.googleusercontent.com/p/AF1QipPRkmg_sca90sjbzkGXuGdvFenprJfzBbsj5F_o=w408-h725-k-no","en","","40.7005166","-73.9042318","Ridgewood","(718) 417-6300","+17184176300","P32W+68 Ridgewood, Queens, NY","11385","90","253","2025-06-15T12:36:25.000Z","https://www.google.com/maps/search/denstists/@40.697103999999996,-73.97953799999999,13z?hl=en","denstists","New York","5647 Myrtle Ave","Mamkin Dentistry - Aesthetic and Restorative Center","4.8","https://www.google.com/maps/search/?api=1&query=Mamkin%20Dentistry%20-%20Aesthetic%20and%20Restorative%20Center&query_place_id=ChIJL92hjSZcwokR-k_GLQIVQrI","https://mamkindentistry.com/","[""info@mamkindentistry.com""]","[""info@mamkindentistry.com""]"
"55 8th Ave, Brooklyn, NY 11217","Dentist","1183614680243319251","Brooklyn","US","https://lh3.googleusercontent.com/p/AF1QipMyL9UnLAJHg7voOnlxIGpymws8R2MInwSRiJz4=w408-h272-k-no","en","","40.6738635","-73.9725277","Park Slope","(718) 622-7275","+17186227275","M2FG+GX Brooklyn, New York","11217","93","289","2025-06-15T12:36:25.283Z","https://www.google.com/maps/search/denstists/@40.697103999999996,-73.97953799999999,13z?hl=en","denstists","New York","55 8th Ave","Park Dentistry","4.7","https://www.google.com/maps/search/?api=1&query=Park%20Dentistry&query_place_id=ChIJbScbi1VbwokR0zHX1kcLbRA","https://parkdentistryny.com/","[""contact@parkdentistryny.com""]","[""contact@parkdentistryny.com""]"
"159 Smith St, Brooklyn, NY 11201","Dentist","10786577803287998688","Brooklyn","US","https://lh3.googleusercontent.com/p/AF1QipN8Vf7crBZWubWsNxiKbu0CarhQS8oUzz_z1XPl=w408-h544-k-no","en","","40.6863005","-73.9905147","Boerum Hill","(718) 571-8954","+17185718954","M2P5+GQ Brooklyn, New York","11201","88","172","2025-06-15T12:36:25.511Z","https://www.google.com/maps/search/denstists/@40.697103999999996,-73.97953799999999,13z?hl=en","denstists","New York","159 Smith St","Livingart Dentistry - Brooklyn Dentist","4.7","https://www.google.com/maps/search/?api=1&query=Livingart%20Dentistry%20-%20Brooklyn%20Dentist&query_place_id=ChIJDbYgyfVYwokR4DAYw1yfsZU","https://livingartdentistry.com/locations/brooklyn-dentist/","[""smile@livingartdentistry.com""]","[""smile@livingartdentistry.com""]"
"139 Clinton St Ste 2, Brooklyn, NY 11201","Dentist","9435740695536573092","Brooklyn","US","https://lh3.googleusercontent.com/p/AF1QipPSdvGPz2RxjzREb-N780BcK371O8RtO1LVVAzv=w426-h240-k-no","en","","40.6918349","-73.993402","Brooklyn Heights","(718) 625-6437","+17186256437","M2R4+PJ Brooklyn, New York","11201","86","98","2025-06-15T12:36:25.677Z","https://www.google.com/maps/search/denstists/@40.697103999999996,-73.97953799999999,13z?hl=en","denstists","New York","139 Clinton St Ste 2","Clinton Street Dental","5","https://www.google.com/maps/search/?api=1&query=Clinton%20Street%20Dental&query_place_id=ChIJJ-HEQyxbwokRpJonfit88oI","https://www.clintonstreetdental.com/","[]","[]"
"58-29 69th Ln, Maspeth, NY 11378","Dentist","11837542053590331411","Maspeth","US","https://lh3.googleusercontent.com/p/AF1QipNNw8cD8QPsz2TDHB6FVY0wszdvYjGIcOKuhRIT=w408-h544-k-no","en","","40.7248306","-73.8920046","Maspeth","(718) 429-6931","+17184296931","P4F5+W5 Maspeth, Queens, NY","11378","92","428","2025-06-15T12:36:25.869Z","https://www.google.com/maps/search/denstists/@40.697103999999996,-73.97953799999999,13z?hl=en","denstists","New York","58-29 69th Ln","Fitzsimons & Hagan Dentistry","5","https://www.google.com/maps/search/?api=1&query=Fitzsimons%20%26%20Hagan%20Dentistry&query_place_id=ChIJs4fw__RewokRE_D_ncdlR6Q","https://www.fandhdentistry.com/","[]","[]"
"291 Knickerbocker Ave, Brooklyn, NY 11237","Dentist","6971813438414810634","Brooklyn","US","https://lh3.googleusercontent.com/p/AF1QipM0ozhsZK-BIlQpwW4PRTtEitcSVNHhvBEfhTiO=w408-h306-k-no","en","","40.7020521","-73.9235878","Bushwick","(347) 663-4141","+13476634141","P32G+RH Brooklyn, New York","11237","81","342","2025-06-15T12:36:25.912Z","https://www.google.com/maps/search/denstists/@40.697103999999996,-73.97953799999999,13z?hl=en","denstists","New York","291 Knickerbocker Ave","Bushwick Dental Group, P.C.","4.4","https://www.google.com/maps/search/?api=1&query=Bushwick%20Dental%20Group%2C%20P.C.&query_place_id=ChIJ9_7MOxRdwokRCm4CTWLbwGA","http://www.bushwickdentalgroup.com/","[]","[]"
"408 Knickerbocker Ave #2nd, Brooklyn, NY 11237","Dentist","5674401086702781937","Brooklyn","US","https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqmNE_ZhIJP1dsIPuR4TLiD4j0xIwWorASoEMJRXmZ987xOdYoACGKHn-Si-bz2oZTNMQ1qRKnRZCghp_a4hs6yUr3tibGVh7VcGSJp7im1IB-YD-DRjptffazXV-TUCS5VC6HV=w408-h544-k-no","en","","40.6997699","-73.9203131","Bushwick","(718) 573-3333","+17185733333","M3XH+WV Brooklyn, New York","11237","87","228","2025-06-15T12:36:25.750Z","https://www.google.com/maps/search/denstists/@40.697103999999996,-73.97953799999999,13z?hl=en","denstists","New York","408 Knickerbocker Ave #2nd","Park Dental Care","4.2","https://www.google.com/maps/search/?api=1&query=Park%20Dental%20Care&query_place_id=ChIJP7sOuhtcwokR8YUCXrmFv04","http://www.parkdentalbk.com/","[""parkdentalcarebk@gmail.com""]","[""parkdentalcarebk@gmail.com""]"
"10 Plaza St E #1F, Brooklyn, NY 11238","Dental clinic","5103009077095752356","Brooklyn","US","https://lh3.googleusercontent.com/gps-cs-s/AC9h4noLM32JU-jgRbMuc5EJbHZJwFCPF4P9wbCbUpHelhr6TQC9HovXT7k5vNPXZabFjlQyqkv9zIj0qQFwINXRNciBYg1RkqsKisfhZOjtZfDD3qP6a0ig4x8kvsAcpQjJHAz10TaI5w=w408-h306-k-no","en","","40.6755646","-73.970846","Prospect Heights","(718) 622-8020","+17186228020","M2GH+6M Brooklyn, New York","11238","82","210","2025-06-15T12:36:26.099Z","https://www.google.com/maps/search/denstists/@40.697103999999996,-73.97953799999999,13z?hl=en","denstists","New York","10 Plaza St E #1F","Finest Dental Care","4.8","https://www.google.com/maps/search/?api=1&query=Finest%20Dental%20Care&query_place_id=ChIJobNg56dbwokRpOLi_beH0UY","http://finestdentalcare.com/","[""finestdentalcare@yahoo.com""]","[""finestdentalcare@yahoo.com""]"
"2136 Victory Blvd, Staten Island, NY 10314","Dentist","12599140515780006196","Staten Island","US","https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=_KO8mcu334Qn86AffmihqQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=178.78877&pitch=0&thumbfov=100","en","","40.612077","-74.134569","Mid Island","(718) 761-4566","+17187614566","JV68+R5 Staten Island, New York","10314","100","13","2025-06-15T12:36:26.253Z","https://www.google.com/maps/search/denstists/@40.59321488768417,-74.116113776327,13z?hl=en","denstists","New York","2136 Victory Blvd","Perrone Daniel DDS","4.9","https://www.google.com/maps/search/?api=1&query=Perrone%20Daniel%20DDS&query_place_id=ChIJaxnqFS5MwokRNJFMxosj2a4","","[]","[]"
"802 64th St, Brooklyn, NY 11220","Dentist","9122653669322304692","Brooklyn","US","https://lh3.googleusercontent.com/p/AF1QipMpe6sl7nyFMgSqAIzG9DH6BdS7g9JsXw9Zlqs9=w408-h306-k-no","en","","40.6329657","-74.0117207","Sunset Park","(718) 491-8633","+17184918633","JXMQ+58 Brooklyn, New York","11220","98","12","2025-06-15T12:36:26.570Z","https://www.google.com/maps/search/denstists/@40.59321488768417,-74.116113776327,13z?hl=en","denstists","New York","802 64th St","Dental Innovations PC","4.3","https://www.google.com/maps/search/?api=1&query=Dental%20Innovations%20PC&query_place_id=ChIJWXsuKElFwokRtKzeqC0tmn4","","[]","[]"
