address,categoryName,cid,city,countryCode,imageUrl,language,locatedIn,location/lat,location/lng,neighborhood,phone,phoneUnformatted,plusCode,postalCode,rank,reviewsCount,scrapedAt,searchPageUrl,searchString,state,street,title,totalScore,url,website,emails,emails
"31625 US-101, Soledad, CA 93960","Dentist","17896265805619672192","Soledad","US","","en","","","","","(831) 678-5500","+18316785500","FJCF+WG Soledad, California","93960","82","0","2025-06-17T09:45:23.128Z","https://www.google.com/maps/search/denstists/@36.04365918536242,-121.24576584599896,10z?hl=en","denstists","California","31625 US-101","Dr. Arthur F. Major, DDS","","https://www.google.com/maps/search/?api=1&query=Dr.%20Arthur%20F.%20Major%2C%20DDS&query_place_id=ChIJtSKhEhhskoARgDTuhe5OXPg","","[]","[]"
"31625 Highway 101 S, Soledad, CA 93960","Dentist","15482399359253964879","Soledad","US","","en","","","","","(831) 678-1236","+18316781236","FJCF+WG Soledad, California","93960","83","0","2025-06-17T09:45:23.191Z","https://www.google.com/maps/search/denstists/@36.04365918536242,-121.24576584599896,10z?hl=en","denstists","California","31625 Highway 101 S","Adamo John B DDS","","https://www.google.com/maps/search/?api=1&query=Adamo%20John%20B%20DDS&query_place_id=ChIJtSKhEhhskoART2gRHzCI3NY","","[]","[]"
"808 Oak Ave, Greenfield, CA 93927","Dentist","1715557939485783040","Greenfield","US","https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=x8Um6b4FMqR8zERftW4SBw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=329.729&pitch=0&thumbfov=100","en","","","","","(831) 674-5344","+18316745344","8QC4+JR Greenfield, California","93927","76","3","2025-06-17T09:45:23.460Z","https://www.google.com/maps/search/denstists/@36.04365918536242,-121.24576584599896,10z?hl=en","denstists","California","808 Oak Ave","Clinica De Salud Del Valle: Li Mike Yuan-M DDS","3.3","https://www.google.com/maps/search/?api=1&query=Clinica%20De%20Salud%20Del%20Valle%3A%20Li%20Mike%20Yuan-M%20DDS&query_place_id=ChIJv1Kw1D5ekoARALSmRtvizhc","http://www.csvs.org/","[]","[]"
"3020 Johnstonville Rd, Susanville, CA 96130","Dentist","3564370358068045540","Susanville","US","https://lh3.googleusercontent.com/gps-cs-s/AC9h4nrJrNfaVADUlbYIwchhh8rEC8VOXjMKCD8eg5zpuVNtQpWiMYGbaa18iIlQVSu_9hH7eA2jEMBRctQj68HaAgJlAA81jHnRK25w6xtCnUyaC1jn0GXsuB0ItWk61ye1acHOPQaogA=w408-h272-k-no","en","","","","","(530) 257-2395","+15302572395","C958+6J Susanville, California","96130","1","255","2025-06-17T09:45:23.741Z","https://www.google.com/maps/search/denstists/@40.12983290082101,-120.2760790729995,10z?hl=en","denstists","California","3020 Johnstonville Rd","Curtis E. Vixie, DDS","4.9","https://www.google.com/maps/search/?api=1&query=Curtis%20E.%20Vixie%2C%20DDS&query_place_id=ChIJHyvN8_C9nYAR5OaTsPQvdzE","","[]","[]"
"145 N Pine St, Portola, CA 96122, United States","Dentist","873006474567031255","Portola","US","https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=NFownBbYVg9JezX0lvMFnQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=264.5702&pitch=0&thumbfov=100","en","","","","","+1 530-832-4425","+15308324425","RG6J+FH Portola, California, USA","96122","61","0","2025-06-17T09:45:23.806Z","https://www.google.com/maps/search/denstists/@40.12983290082101,-120.2760790729995,10z?hl=en","denstists","California","145 N Pine St","Morrill Sandra","","https://www.google.com/maps/search/?api=1&query=Morrill%20Sandra&query_place_id=ChIJO7Vj60IUnIAR1xkvY8OKHQw","","[]","[]"
"122 San Antonio Dr, King City, CA 93930","Dentist","17781344047217192344","King City","US","https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=PyJR-_buZbX38RSvxXaWXA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=20.247248&pitch=0&thumbfov=100","en","","","","","(831) 385-5944","+18313855944","6V99+RF King City, California","93930","72","0","2025-06-17T09:45:23.976Z","https://www.google.com/maps/search/denstists/@36.04365918536242,-121.24576584599896,10z?hl=en","denstists","California","122 San Antonio Dr","Bruce Williams, DDS","","https://www.google.com/maps/search/?api=1&query=Bruce%20Williams%2C%20DDS&query_place_id=ChIJPfaDyCrxkoARmC1jizMGxPY","","[]","[]"
"720 Ash St, Susanville, CA 96130, United States","Dentist","16795177495156177564","Susanville","US","https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=r1IGlv41qDX7eg0cGhhGXw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=293.7515&pitch=0&thumbfov=100","en","","","","","+1 530-257-7256","+15302577256","C9F3+8J Susanville, California, USA","96130","50","0","2025-06-17T09:45:24.031Z","https://www.google.com/maps/search/denstists/@40.12983290082101,-120.2760790729995,10z?hl=en","denstists","California","720 Ash St","Dr. Adam L. Smith, DDS","","https://www.google.com/maps/search/?api=1&query=Dr.%20Adam%20L.%20Smith%2C%20DDS&query_place_id=ChIJKUgpSzyWnYARnDprevJ0FOk","","[]","[]"
"1428 Oak St, Paso Robles, CA 93446","Dentist","11980219035765784725","Paso Robles","US","https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=qHGW0u1zTA2bjfD6GPlMjg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=56.06001&pitch=0&thumbfov=100","en","","","","","(805) 239-2120","+18052392120","J8H4+PW Paso Robles, California","93446","74","0","2025-06-17T09:45:24.226Z","https://www.google.com/maps/search/denstists/@36.04365918536242,-121.24576584599896,10z?hl=en","denstists","California","1428 Oak St","Justin Weaver, DDS MD","","https://www.google.com/maps/search/?api=1&query=Justin%20Weaver%2C%20DDS%20MD&query_place_id=ChIJ35lmW-HF7IARlUAxNr1JQqY","https://www.ccomsgroup.com/","[]","[]"
"799 Front St, Soledad, CA 93960","Medical clinic","6712150021945285388","Soledad","US","https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=ArkngL2dP9MV90yaKdQQuA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=291.88217&pitch=0&thumbfov=100","en","","","","","(831) 678-0881","+18316780881","CMGF+3G Soledad, California","93960","73","16","2025-06-17T09:45:24.383Z","https://www.google.com/maps/search/denstists/@36.04365918536242,-121.24576584599896,10z?hl=en","denstists","California","799 Front St","Clinica de Salud del Valle de Salinas - Soledad","2.9","https://www.google.com/maps/search/?api=1&query=Clinica%20de%20Salud%20del%20Valle%20de%20Salinas%20-%20Soledad&query_place_id=ChIJndsfT-lokoARDNst6eFYJl0","http://www.csvs.org/","[]","[]"
"4545 Airport Rd, Paso Robles, CA 93446","Dentist","3022718858766776172","Paso Robles","US","","en","","","","","(805) 238-4040","+18052384040","M984+6H Paso Robles, California","93446","75","0","2025-06-17T09:45:24.518Z","https://www.google.com/maps/search/denstists/@36.04365918536242,-121.24576584599896,10z?hl=en","denstists","California","4545 Airport Rd","Ellis Donald Alan DDS","","https://www.google.com/maps/search/?api=1&query=Ellis%20Donald%20Alan%20DDS&query_place_id=ChIJxUlBVmrP7IARbPeqeMna8ik","","[]","[]"
"223 Bassett St, King City, CA 93930","Dentist","9885131790095975235","King City","US","https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=mTo0HH7UtrgTgJs5z6xHaA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=132.9041&pitch=0&thumbfov=100","en","","","","","(831) 385-5945","+18313855945","6V6F+RW King City, California","93930","67","0","2025-06-17T09:45:24.718Z","https://www.google.com/maps/search/denstists/@36.04365918536242,-121.24576584599896,10z?hl=en","denstists","California","223 Bassett St","Dr. Bruce Williams, DDS","","https://www.google.com/maps/search/?api=1&query=Dr.%20Bruce%20Williams%2C%20DDS&query_place_id=ChIJaf879SfxkoARQ4OXSv0KL4k","","[]","[]"
"105 Broadway St # B, King City, CA 93930","Dentist","5892809271678006864","King City","US","https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=CXqzwUtNKNdZ9si64Et51g&cb_client=search.gws-prod.gps&w=408&h=240&yaw=149.92705&pitch=0&thumbfov=100","en","","","","","(831) 386-0148","+18313860148","6V7G+GC King City, California","93930","70","0","2025-06-17T09:45:24.962Z","https://www.google.com/maps/search/denstists/@36.04365918536242,-121.24576584599896,10z?hl=en","denstists","California","105 Broadway St # B","Cardenas Jose DDS","","https://www.google.com/maps/search/?api=1&query=Cardenas%20Jose%20DDS&query_place_id=ChIJf5-V8tfwkoARUPZ-p892x1E","","[]","[]"
"847 Oak Ave, Greenfield, CA 93927","Dentist","9308432794103847764","Greenfield","US","https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=waTxwHqMKUN72EOr_WRcgA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=135.85944&pitch=0&thumbfov=100","en","","","","","(831) 674-5576","+18316745576","8QC4+4C Greenfield, California","93927","66","0","2025-06-17T09:45:25.181Z","https://www.google.com/maps/search/denstists/@36.04365918536242,-121.24576584599896,10z?hl=en","denstists","California","847 Oak Ave","King Patrick J DDS","","https://www.google.com/maps/search/?api=1&query=King%20Patrick%20J%20DDS&query_place_id=ChIJFxDAE0FekoARVBso3E4yLoE","","[]","[]"
"522 13th St B, Paso Robles, CA 93446","Dentist","11996482123233502657","Paso Robles","US","https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=_39X92fQ-Ve9hEE8xXrncA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=175.44696&pitch=0&thumbfov=100","en","","","","","(805) 237-7773","+18052377773","J8G4+WM Paso Robles, California","93446","69","0","2025-06-17T09:45:25.195Z","https://www.google.com/maps/search/denstists/@36.04365918536242,-121.24576584599896,10z?hl=en","denstists","California","522 13th St B","Dr. Tommy S. Specht, DDS","","https://www.google.com/maps/search/?api=1&query=Dr.%20Tommy%20S.%20Specht%2C%20DDS&query_place_id=ChIJSXfA6lzF7IARwSWoVe4QfKY","http://www.pasoroblesdentalcare.com/","[""info@pasoroblesdentalcare.com""]","[""info@pasoroblesdentalcare.com""]"
"113 CA-89, Graeagle, CA 96103, United States","Dentist","17897733950478529782","Graeagle","US","https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=LPGr19YqbXXBWzYy7CNemg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=264.67496&pitch=0&thumbfov=100","en","","","","","+1 530-836-2223","+15308362223","Q99J+53 Graeagle, California, USA","96103","8","6","2025-06-17T09:45:25.321Z","https://www.google.com/maps/search/denstists/@40.12983290082101,-120.2760790729995,10z?hl=en","denstists","California","113 CA-89","Barton Michael w DDS","4.2","https://www.google.com/maps/search/?api=1&query=Barton%20Michael%20w%20DDS&query_place_id=ChIJXXSaV99rnIAR9rS4ojOGYfg","http://www.graeagledentistry.com/","[]","[]"
"Soledad, CA 93960","Dentist","4646810488645589475","Soledad","US","https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=CPPhTFhyRYKlXBmJZVORwQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=213.1075&pitch=0&thumbfov=100","en","","","","","(831) 678-3951","+18316783951","","93960","63","0","2025-06-17T09:45:25.368Z","https://www.google.com/maps/search/denstists/@36.04365918536242,-121.24576584599896,10z?hl=en","denstists","California","","Lew Michael w DDS","","https://www.google.com/maps/search/?api=1&query=Lew%20Michael%20w%20DDS&query_place_id=ChIJY1H6WelokoAR45lHAoXJfEA","","[]","[]"
"801 Walnut Ave, Greenfield, CA 93927","Dentist","4769094893069163260","Greenfield","US","https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=3qd8IcQQCZZkNARKQFwGdg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=151.17595&pitch=0&thumbfov=100","en","Mary Chapa Academy","","","","(831) 674-1570","+18316741570","8QH3+28 Greenfield, California","93927","65","0","2025-06-17T09:45:25.765Z","https://www.google.com/maps/search/denstists/@36.04365918536242,-121.24576584599896,10z?hl=en","denstists","California","801 Walnut Ave","Mobile Dental Center","","https://www.google.com/maps/search/?api=1&query=Mobile%20Dental%20Center&query_place_id=ChIJ5SEBVxZekoAR_FqEmYk6L0I","","[]","[]"
"1036 Vine St, Paso Robles, CA 93446","Dental implants periodontist","1234341028634881541","Paso Robles","US","https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=2xz-ZjcGT9DEna2vTCFLNQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=92.75518&pitch=0&thumbfov=100","en","","","","","(805) 238-9581","+18052389581","J8G4+3J Paso Robles, California","93446","64","0","2025-06-17T09:45:25.771Z","https://www.google.com/maps/search/denstists/@36.04365918536242,-121.24576584599896,10z?hl=en","denstists","California","1036 Vine St","Vanderheyden Paul J DDS","","https://www.google.com/maps/search/?api=1&query=Vanderheyden%20Paul%20J%20DDS&query_place_id=ChIJiXuzR0PF7IARBe54L6BCIRE","http://www.comprehensiveperio.com/","[]","[]"
"808 Oak Ave, Greenfield, CA 93927","Dentist","10015388856760174895","Greenfield","US","https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=x8Um6b4FMqR8zERftW4SBw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=327.85876&pitch=0&thumbfov=100","en","","","","","(831) 674-5344","+18316745344","8QC4+JQ Greenfield, California","93927","59","0","2025-06-17T09:45:25.954Z","https://www.google.com/maps/search/denstists/@36.04365918536242,-121.24576584599896,10z?hl=en","denstists","California","808 Oak Ave","Dr. Ding Hong Zhang, DDS","","https://www.google.com/maps/search/?api=1&query=Dr.%20Ding%20Hong%20Zhang%2C%20DDS&query_place_id=ChIJv1Kw1D5ekoARL4mY9hnP_Yo","http://www.csvs.org/","[]","[]"
"1249 Creston Rd, Paso Robles, CA 93446","Dentist","2510445945354598391","Paso Robles","US","https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=8NQM9VxeYrucZaGRF5Q2EA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=88.29319&pitch=0&thumbfov=100","en","","","","","","","J8CR+CC Paso Robles, California","93446","62","0","2025-06-17T09:45:26.089Z","https://www.google.com/maps/search/denstists/@36.04365918536242,-121.24576584599896,10z?hl=en","denstists","California","1249 Creston Rd","Stefanek William DDS","","https://www.google.com/maps/search/?api=1&query=Stefanek%20William%20DDS&query_place_id=ChIJoVY79KPF7IAR9zeuUEnl1iI","","[]","[]"
"550 Canal St # A, King City, CA 93930","Dentist","7029772039081935720","King City","US","https://lh3.googleusercontent.com/gps-cs-s/AC9h4nphdelzqdOdB6CtY0i4AJjCOvZtE2jbrGxs31rL2t-PY0oJ3kT9E6aPSKWSdGJBQ55E94MsEkhUFP7Z7SVUoUjaKPhqYSeLnXOjLA9PcLi6GpS2E63xB4-bgr0vg-fD7uKPhgKNsQ=w408-h725-k-no","en","","","","","(831) 386-0958","+18313860958","6V39+JV King City, California","93930","58","2","2025-06-17T09:45:26.429Z","https://www.google.com/maps/search/denstists/@36.04365918536242,-121.24576584599896,10z?hl=en","denstists","California","550 Canal St # A","Mancias Dental: Mancias Ramiro G DDS","2","https://www.google.com/maps/search/?api=1&query=Mancias%20Dental%3A%20Mancias%20Ramiro%20G%20DDS&query_place_id=ChIJNdpMmiHxkoARaMNzmWzEjmE","","[]","[]"
"190 Kidder St, Soledad, CA 93960","Dentist","1655375539988560760","Soledad","US","https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=X1vijrffNnGaAq4ko9iKhg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=123.87602&pitch=0&thumbfov=100","en","","","","","(831) 678-2681","+18316782681","CMGF+GG Soledad, California","93960","60","0","2025-06-17T09:45:26.496Z","https://www.google.com/maps/search/denstists/@36.04365918536242,-121.24576584599896,10z?hl=en","denstists","California","190 Kidder St","Soledad Dental: Park Stephen J DDS","","https://www.google.com/maps/search/?api=1&query=Soledad%20Dental%3A%20Park%20Stephen%20J%20DDS&query_place_id=ChIJ85IqLulokoAReHvjdkgT-RY","","[]","[]"
"122 San Antonio Dr, King City, CA 93930","Medical clinic","10501744283315709922","King City","US","https://lh3.googleusercontent.com/p/AF1QipObr7Is2MBCE8hcZY0lxuvEjrd01JVmyMwxIV8M=w426-h240-k-no","en","","","","","(831) 385-5944","+18313855944","6V99+RF King City, California","93930","55","27","2025-06-17T09:45:26.737Z","https://www.google.com/maps/search/denstists/@36.04365918536242,-121.24576584599896,10z?hl=en","denstists","California","122 San Antonio Dr","Clinica de Salud del Valle de Salinas - King City","3","https://www.google.com/maps/search/?api=1&query=Clinica%20de%20Salud%20del%20Valle%20de%20Salinas%20-%20King%20City&query_place_id=ChIJ_WY2gyzxkoAR4qcF-ciwvZE","http://www.csvs.org/","[]","[]"
"696 Walnut Ave # 1, Greenfield, CA 93927","Dentist","4030992631932586129","Greenfield","US","https://lh3.googleusercontent.com/gps-cs-s/AC9h4nrCFpI7rkBEdDi7ocxlR8EUUc6LOLRvsZ8WY9nLfnGqE-r4OEbGtI22wCFo0r7_HadyH8vrmETp_R1cvIkiZMflcHquNslC_OOD9lXWad5dT-cFsU6tFjJNFiCkgE5LNEaEPUehrw=w408-h305-k-no","en","","","","","(831) 674-5501","+18316745501","8QH3+87 Greenfield, California","93927","57","0","2025-06-17T09:45:26.884Z","https://www.google.com/maps/search/denstists/@36.04365918536242,-121.24576584599896,10z?hl=en","denstists","California","696 Walnut Ave # 1","Greenfield & Salinas Dental: Mireles Ernesto DDS","","https://www.google.com/maps/search/?api=1&query=Greenfield%20%26%20Salinas%20Dental%3A%20Mireles%20Ernesto%20DDS&query_place_id=ChIJAefaiBZekoARkQiPDnH28Dc","http://www.dentist4myfamily.com/","[""drmireles@dentist4myfamily.com""]","[""drmireles@dentist4myfamily.com""]"
"3020 Johnstonville Rd, Susanville, CA 96130, United States","Dentist","11997267263819440168","Susanville","US","https://lh3.googleusercontent.com/gps-cs-s/AC9h4nr-KP6CxSZRbMKfXtMJFQKDtScKZ_BOIFiOVRE0gtdfg_RuWQmMqtqLNSpv9KViDFxvrNlgED0wcFg4na0-cUGfLQb6M6l7o5PpCiHt89UFVJZ_028zpvbprnEftaV76KsehQR3lQ=w408-h272-k-no","en","","","","","+1 530-257-2395","+15302572395","C958+6J Susanville, California, USA","96130","2","197","2025-06-17T09:45:27.216Z","https://www.google.com/maps/search/denstists/@40.12983290082101,-120.2760790729995,10z?hl=en","denstists","California","3020 Johnstonville Rd","Vixie Dental","4.9","https://www.google.com/maps/search/?api=1&query=Vixie%20Dental&query_place_id=ChIJHyvN8_C9nYARKGBhHwPbfqY","http://www.vixiedental.com/","[]","[]"
"522 13th St B, Paso Robles, CA 93446","Dentist","7402186842578455850","Paso Robles","US","https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=_39X92fQ-Ve9hEE8xXrncA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=170.90347&pitch=0&thumbfov=100","en","","","","","(805) 237-7773","+18052377773","J8G4+WP Paso Robles, California","93446","56","0","2025-06-17T09:45:27.318Z","https://www.google.com/maps/search/denstists/@36.04365918536242,-121.24576584599896,10z?hl=en","denstists","California","522 13th St B","Dr. Von Holbrook--Paso Robles Dental Care","","https://www.google.com/maps/search/?api=1&query=Dr.%20Von%20Holbrook--Paso%20Robles%20Dental%20Care&query_place_id=ChIJabK_6lzF7IARKo31ALfZuWY","https://www.pasoroblesdentalcare.com/","[""info@pasoroblesdentalcare.com""]","[""info@pasoroblesdentalcare.com""]"
"1020 Vine St, Paso Robles, CA 93446","Dentist","9142024321299476328","Paso Robles","US","https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=RoPVNt1cKhS5FHN9SgW-YQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=58.700928&pitch=0&thumbfov=100","en","","","","","(805) 237-7668","+18052377668","J8F4+WH Paso Robles, California","93446","54","7","2025-06-17T09:45:27.429Z","https://www.google.com/maps/search/denstists/@36.04365918536242,-121.24576584599896,10z?hl=en","denstists","California","1020 Vine St","M Poures Mail Inc","2.6","https://www.google.com/maps/search/?api=1&query=M%20Poures%20Mail%20Inc&query_place_id=ChIJT27erT_F7IARaG8JB6_-3n4","","[]","[]"
"1020 Vine St, Paso Robles, CA 93446","Dentist","6862602388724850906","Paso Robles","US","https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=RoPVNt1cKhS5FHN9SgW-YQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=62.916176&pitch=0&thumbfov=100","en","","","","","(805) 237-7668","+18052377668","J8F4+WH Paso Robles, California","93446","51","5","2025-06-17T09:45:27.543Z","https://www.google.com/maps/search/denstists/@36.04365918536242,-121.24576584599896,10z?hl=en","denstists","California","1020 Vine St","Dr. Manouchehr Pouresmail","3.4","https://www.google.com/maps/search/?api=1&query=Dr.%20Manouchehr%20Pouresmail&query_place_id=ChIJq6q6QUPF7IAR2iCxToPcPF8","","[]","[]"
"190 Kidder St, Soledad, CA 93960","Dentist","16952584381202302859","Soledad","US","https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=X1vijrffNnGaAq4ko9iKhg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=127.06679&pitch=0&thumbfov=100","en","","","","","(831) 678-2681","+18316782681","CMGF+GG Soledad, California","93960","52","1","2025-06-17T09:45:27.683Z","https://www.google.com/maps/search/denstists/@36.04365918536242,-121.24576584599896,10z?hl=en","denstists","California","190 Kidder St","Dr. Dong Hoon Lee, DDS","4","https://www.google.com/maps/search/?api=1&query=Dr.%20Dong%20Hoon%20Lee%2C%20DDS&query_place_id=ChIJ85IqLulokoARiwdmEq2tQ-s","","[]","[]"
"US-101, Soledad, CA 93960","Dentist","14491999399292914740","Soledad","US","https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=tqpriLxEAdfIPLaWS-Obtg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=172.56345&pitch=0&thumbfov=100","en","","","","","(831) 678-3951","+18316783951","CM7H+RG Soledad, California","93960","53","1","2025-06-17T09:45:28.025Z","https://www.google.com/maps/search/denstists/@36.04365918536242,-121.24576584599896,10z?hl=en","denstists","California","US-101","Kamminga Diana M DDS","5","https://www.google.com/maps/search/?api=1&query=Kamminga%20Diana%20M%20DDS&query_place_id=ChIJlwr6sippkoARNEwH-KvsHck","","[]","[]"
"1115 Vine St, Paso Robles, CA 93446","Orthodontist","18197790457047049694","Paso Robles","US","https://lh3.googleusercontent.com/p/AF1QipNwr-VKFooApzfuaLvcz4MgZg9tAlqPrBJrJixg=w408-h271-k-no","en","","","","","(805) 238-2632","+18052382632","J8G4+C8 Paso Robles, California","93446","47","118","2025-06-17T09:45:28.031Z","https://www.google.com/maps/search/denstists/@36.04365918536242,-121.24576584599896,10z?hl=en","denstists","California","1115 Vine St","North County Orthodontics","5","https://www.google.com/maps/search/?api=1&query=North%20County%20Orthodontics&query_place_id=ChIJjaHGsPLF7IAR3mVIMQGKi_w","http://northcoortho.com/","[""hello@northcoortho.com"",""ushello@northcoortho.comphone"",""238-2632hello@northcoortho.com""]","[""hello@northcoortho.com"",""ushello@northcoortho.comphone"",""238-2632hello@northcoortho.com""]"
"Paso Robles, CA 93446, United States","Dentist","6814519585723239161","Paso Robles","US","https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=rjz858gdikyOogyk5C0l6w&cb_client=search.gws-prod.gps&w=408&h=240&yaw=259.94302&pitch=0&thumbfov=100","en","Borjon Auto Center","","","","","","J8VR+FJ Paso Robles, California, USA","","71","0","2025-06-17T09:45:28.307Z","https://www.google.com/maps/search/denstists/@36.04365918536242,-121.24576584599896,10z?hl=en","denstists","California","","Certified Service","","https://www.google.com/maps/search/?api=1&query=Certified%20Service&query_place_id=ChIJuUSGGYfF7IAR-cr5VXUJkl4","","[]","[]"
"799 Front St, Soledad, CA 93960","Dentist","18316818649635053296","Soledad","US","https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=ArkngL2dP9MV90yaKdQQuA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=310.4721&pitch=0&thumbfov=100","en","","","","","(831) 678-0881","+18316780881","CMGF+3G Soledad, California","93960","49","4","2025-06-17T09:45:28.516Z","https://www.google.com/maps/search/denstists/@36.04365918536242,-121.24576584599896,10z?hl=en","denstists","California","799 Front St","Nguyen Ngoctrinh T DDS","4.5","https://www.google.com/maps/search/?api=1&query=Nguyen%20Ngoctrinh%20T%20DDS&query_place_id=ChIJndsfT-lokoAR8F6_4oNpMv4","http://www.csvs.org/","[]","[]"
"1244 Pine St #222, Paso Robles, CA 93446","Dental hygienist","7957386055744143212","Paso Robles","US","https://lh3.googleusercontent.com/p/AF1QipNKxyQO_-ioycbFRhoPYVrL0l1xt5zqjNlt93eO=w408-h544-k-no","en","","","","","(805) 835-6289","+18058356289","J8H6+3H Paso Robles, California","93446","48","8","2025-06-17T09:45:28.535Z","https://www.google.com/maps/search/denstists/@36.04365918536242,-121.24576584599896,10z?hl=en","denstists","California","1244 Pine St #222","Smile-N-Style Dental Hygiene Practice","5","https://www.google.com/maps/search/?api=1&query=Smile-N-Style%20Dental%20Hygiene%20Practice&query_place_id=ChIJgS3JS9LF7IARbL9GKXVQbm4","http://smilenstylehygiene.com/","[""smilenstyledentalhygiene@yahoo.com""]","[""smilenstyledentalhygiene@yahoo.com""]"
"410 Coalinga Plaza, Coalinga, CA 93210","Dentist","4844989015276228843","Coalinga","US","https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=-TFkvCZNi-DUaLqg4MHyng&cb_client=search.gws-prod.gps&w=408&h=240&yaw=56.16025&pitch=0&thumbfov=100","en","","","","","(559) 935-2111","+15599352111","4JRP+GX Coalinga, California","93210","43","9","2025-06-17T09:45:28.728Z","https://www.google.com/maps/search/denstists/@36.04365918536242,-121.24576584599896,10z?hl=en","denstists","California","410 Coalinga Plaza","Stacy Eastman, D.D.S.","5","https://www.google.com/maps/search/?api=1&query=Stacy%20Eastman%2C%20D.D.S.&query_place_id=ChIJWZni-T9Dk4AR65A17NbbPEM","","[]","[]"
"847 Oak Ave, Greenfield, CA 93927","Dentist","10855064011746021847","Greenfield","US","https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=waTxwHqMKUN72EOr_WRcgA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=135.8782&pitch=0&thumbfov=100","en","","","","","(831) 674-3400","+18316743400","8QC4+4C Greenfield, California","93927","44","3","2025-06-17T09:45:28.987Z","https://www.google.com/maps/search/denstists/@36.04365918536242,-121.24576584599896,10z?hl=en","denstists","California","847 Oak Ave","Ingham George J DDS","3.7","https://www.google.com/maps/search/?api=1&query=Ingham%20George%20J%20DDS&query_place_id=ChIJFxDAE0FekoAR15E_wjTvpJY","","[]","[]"
"1428 Oak St, Paso Robles, CA 93446, United States","Dentist","15387102891304531920","Paso Robles","US","https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=qHGW0u1zTA2bjfD6GPlMjg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=57.92734&pitch=0&thumbfov=100","en","","","","","+1 805-239-2120","+18052392120","J8H4+PX Paso Robles, California, USA","93446","68","0","2025-06-17T09:45:29.273Z","https://www.google.com/maps/search/denstists/@36.04365918536242,-121.24576584599896,10z?hl=en","denstists","California","1428 Oak St","Whitcher Bruce DDS","","https://www.google.com/maps/search/?api=1&query=Whitcher%20Bruce%20DDS&query_place_id=ChIJdfrnT1zF7IAR0LeXJo74idU","http://www.ccomsgroup.com/","[]","[]"
